created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-03-27T21:30:38+00:00,35,25.752549083373538,97.00801384062126,858.478759508893,,,,
2024-03-27T21:30:43+00:00,36,-39.06269166598425,25.582014856408353,844.2643631386261,,,,
2024-03-27T21:30:48+00:00,37,12.725859258846349,49.36537181155734,1751.4680413609976,,,,
2024-03-27T21:30:54+00:00,38,8.145892626348072,88.25377418312573,1191.9172329135142,,,,
2024-03-27T21:30:59+00:00,39,-33.94872996990276,76.87934282359366,690.7135120019532,,,,
2024-03-27T21:31:04+00:00,40,23.44072109294298,60.6301306456845,1578.5526178355872,,,,
2024-03-27T21:31:10+00:00,41,-8.838064689578609,90.72241607255032,953.9784866519678,,,,
2024-03-27T21:31:15+00:00,42,-13.110102878725272,86.76439468964602,1700.4904754452236,,,,
2024-03-27T21:31:20+00:00,43,-40.800152779902355,9.152214538822346,1822.574696712593,,,,
2024-03-27T21:31:26+00:00,44,44.78930572997939,80.50361834907324,1846.2592233172045,,,,
2024-03-27T21:31:31+00:00,45,-44.76911367310462,60.43892980938534,1582.3540724175725,,,,
2024-03-27T21:31:37+00:00,46,-6.997593706833442,18.828418876360097,1237.7027316539877,,,,
2024-03-27T21:31:42+00:00,47,19.64331952822711,76.85259527458798,419.69561884986615,,,,
2024-03-27T21:31:48+00:00,48,-18.265925314773945,14.019218989272343,1912.9129291274219,,,,
2024-03-27T21:31:53+00:00,49,-38.93811332810209,93.96398874538335,1491.9054911596593,,,,
2024-03-27T21:31:58+00:00,50,-3.6228846591824677,74.34641273241016,625.8859613094487,,,,
2024-03-27T21:32:03+00:00,51,47.358963622621346,93.22473967011508,1391.4913172466267,,,,
2024-03-27T21:32:09+00:00,52,30.797795917515685,92.9968379150521,653.2990409858014,,,,
2024-03-27T21:32:14+00:00,53,46.92406329476228,36.79229892422381,1550.3665462025253,,,,
2024-03-27T21:32:20+00:00,54,23.106014962885197,39.71542914861226,1375.7835369670913,,,,
2024-03-27T21:32:26+00:00,55,-29.339708961168775,7.2717015673960494,680.6659149643208,,,,
2024-03-27T21:32:32+00:00,56,-8.598415089421906,33.79981473119482,1196.2857256792638,,,,
2024-03-27T21:32:38+00:00,57,-30.463834888223605,4.142831293934979,510.43000752170826,,,,
2024-03-27T21:32:43+00:00,58,-7.488836330013406,47.556966269276415,769.0000928533767,,,,
2024-03-27T21:32:49+00:00,59,2.7541588782460806,92.59663144380465,995.5666431867794,,,,
2024-03-27T21:32:54+00:00,60,25.655911417042475,7.341009883766059,584.3522908880723,,,,
2024-03-27T21:32:59+00:00,61,48.177637208103434,78.23896273148121,1668.1330385804715,,,,
2024-03-27T21:33:05+00:00,62,4.7597383356217335,98.09936181828851,447.9162073724516,,,,
2024-03-27T21:33:10+00:00,63,-31.152192672000247,22.974204757036908,1823.6592066506648,,,,
2024-03-27T21:33:15+00:00,64,-21.05291401277861,72.73103692828826,1570.266412292487,,,,
2024-03-27T21:33:21+00:00,65,22.196951160704003,41.31735883577916,1233.6284475310413,,,,
2024-03-27T21:33:26+00:00,66,-9.571555343346525,6.755087392552939,1550.095676997892,,,,
2024-03-27T21:33:31+00:00,67,7.40766234627516,68.34847653635714,1935.4346270382068,,,,
2024-03-27T21:33:37+00:00,68,-0.7239309878021132,50.3762484672869,1071.55021127788,,,,
2024-03-27T21:33:42+00:00,69,28.25786297465524,24.791536531941404,1235.5641049879519,,,,
2024-03-27T21:33:47+00:00,70,7.028676793210039,80.59041013605253,1256.0249827413963,,,,
2024-03-27T21:33:53+00:00,71,-1.900967759307271,16.907285658514613,1286.1545160088972,,,,
2024-03-27T21:33:58+00:00,72,15.452907891705223,28.91493973360989,803.8228402992988,,,,
2024-03-27T21:34:04+00:00,73,49.364839067063386,57.576884415216966,495.9424797648612,,,,
2024-03-27T21:34:09+00:00,74,-39.896887856490814,37.968426804189235,825.5615664418424,,,,
2024-03-27T21:34:14+00:00,75,22.66258119865256,89.79223282081915,1738.9887553367214,,,,
2024-03-27T21:34:19+00:00,76,26.26032101109601,11.363976051169333,1122.1815862581145,,,,
2024-03-27T21:34:25+00:00,77,-41.76677795368793,75.56006070481904,727.7630184613179,,,,
2024-03-27T21:34:30+00:00,78,-14.428371121069915,42.12233331735692,607.2875016502354,,,,
2024-03-27T21:34:36+00:00,79,-25.40484222091167,91.03556826407642,501.05233656626706,,,,
2024-03-27T21:34:41+00:00,80,25.03460595491535,75.81392253934807,303.46822294135654,,,,
2024-03-27T21:34:46+00:00,81,40.77168535765378,43.17886519149003,1579.4748885868833,,,,
2024-03-27T21:34:52+00:00,82,-2.7812659234682116,88.61559681116107,1715.35601639217,,,,
2024-03-27T21:34:57+00:00,83,24.741252632210333,67.41293156850496,379.4717955159938,,,,
2024-03-27T21:35:02+00:00,84,-46.14786874219724,63.05428014155279,1374.9966287218792,,,,
2024-03-27T21:35:08+00:00,85,34.6655943626847,47.511180093037694,813.2389434511886,,,,
2024-03-27T21:35:13+00:00,86,10.505811153199616,40.3870017357011,1560.8913581724873,,,,
2024-03-27T21:35:18+00:00,87,-29.458609831783868,66.97864954894949,649.7213071431827,,,,
2024-03-27T21:35:24+00:00,88,-26.343469333267677,77.46981126498859,1680.4297126740828,,,,
2024-03-27T21:35:29+00:00,89,35.39034056962683,25.938434573137272,1691.317430303429,,,,
2024-03-27T21:35:34+00:00,90,49.24141204867678,89.07682072840396,1813.6447919534976,,,,
2024-03-27T21:35:41+00:00,91,-33.651760228838036,77.44477884152128,1295.3771134949163,,,,
2024-03-27T21:35:47+00:00,92,-19.13433743984375,73.38635107875253,729.0418820661625,,,,
2024-03-27T21:35:52+00:00,93,-5.653826518530991,12.382933604977675,1588.484982536183,,,,
2024-03-27T21:35:57+00:00,94,-42.88075480034381,47.489202746344795,1247.3593253084744,,,,
2024-03-27T21:36:03+00:00,95,31.13015863349166,70.56270939932257,1715.075611852851,,,,
2024-03-27T21:36:08+00:00,96,-0.46584486939641323,3.439381564262045,1908.9960497406998,,,,
2024-03-27T21:36:14+00:00,97,43.06191640604358,29.306322003772824,1501.2371862918685,,,,
2024-03-27T21:36:19+00:00,98,29.722893766715657,34.72977908449487,1380.1482998217675,,,,
2024-03-27T21:36:24+00:00,99,-48.80408592554913,11.067024889499265,1171.8943458637332,,,,
2024-03-27T21:36:30+00:00,100,-45.19687737308038,5.725155091869693,1017.70078998339,,,,
2024-03-27T21:36:35+00:00,101,45.61568170501157,47.05962118419571,992.18241878948,,,,
2024-03-27T21:36:40+00:00,102,24.275676178576504,83.45619994101742,965.4361809624837,,,,
2024-03-27T21:36:46+00:00,103,-41.35456606049145,8.419944215625751,1147.3767606180757,,,,
2024-03-27T21:36:51+00:00,104,-7.213443046984892,33.30529720585436,476.59389021487084,,,,
2024-03-27T21:36:56+00:00,105,38.95114086944275,91.93616141345193,900.7097794848628,,,,
2024-03-27T21:37:03+00:00,106,-32.49057550471783,63.77867474951932,988.6470116839291,,,,
2024-03-27T21:37:08+00:00,107,16.754104553474733,69.82160376603439,1567.143003877902,,,,
2024-03-27T21:37:13+00:00,108,-3.380686460805535,74.66846183009721,378.9844509168006,,,,
2024-03-27T21:37:18+00:00,109,-48.792531802157555,13.96391691930221,485.3094834033212,,,,
2024-03-27T21:37:24+00:00,110,-24.15935500362766,68.38145913475773,1526.1461872087136,,,,
2024-03-27T21:37:30+00:00,111,2.6523631370816574,11.407011526384025,1233.7118768415664,,,,
2024-03-27T21:37:35+00:00,112,21.53844303058915,38.29644016029692,1633.79804964437,,,,
2024-03-27T21:37:40+00:00,113,-10.474976534896186,17.096069400631986,428.45629365246873,,,,
2024-03-27T21:37:46+00:00,114,-15.480730113596955,86.56694578250604,1033.8544263190443,,,,
2024-03-27T21:37:51+00:00,115,-37.293275635642445,30.73763888889427,397.4556219289449,,,,
2024-03-27T21:37:57+00:00,116,39.7998615285554,11.288170618728245,1211.819679023393,,,,
2024-03-27T21:38:02+00:00,117,28.425537645677906,61.34211860714201,306.5567872873106,,,,
2024-03-27T21:38:08+00:00,118,-6.782278593183634,52.831772411514386,1526.7453354735692,,,,
2024-03-27T21:38:14+00:00,119,42.76905878493628,14.071075548644663,1609.4680259711172,,,,
2024-03-27T21:38:20+00:00,120,-46.555649976536586,6.9427098603022985,1531.6343343047322,,,,
2024-03-27T21:38:25+00:00,121,11.940477298723984,45.730996304317216,1090.5905347285116,,,,
2024-03-27T21:38:31+00:00,122,-14.414544152909848,33.55739908056879,365.4595931834501,,,,
2024-03-27T21:38:36+00:00,123,-42.21888568258847,5.2880465932597325,1016.574952759448,,,,
2024-03-27T21:38:41+00:00,124,9.582653625772622,27.40334455311678,1724.4077192768464,,,,
2024-03-27T21:38:47+00:00,125,-5.258903325223272,3.1176009313576225,596.1092984391069,,,,
2024-03-27T21:38:52+00:00,126,-42.08403329339181,76.46737409999021,536.4811688676554,,,,
2024-03-27T21:38:58+00:00,127,-18.115821035710965,65.84825982228122,526.122318511679,,,,
2024-03-27T21:39:03+00:00,128,24.843571472930066,31.863048518778037,1100.8147615644716,,,,
2024-03-27T21:39:08+00:00,129,-46.473146089350216,16.924121485234412,319.7086795380013,,,,
2024-03-27T21:39:14+00:00,130,2.2140678008733445,38.03693305448193,1552.358727280969,,,,
2024-03-27T21:39:19+00:00,131,-7.954492789398145,82.07588582676695,1968.764617851757,,,,
2024-03-27T21:39:24+00:00,132,-5.990952125994717,64.6609569291144,688.011537869585,,,,
2024-03-27T21:39:30+00:00,133,39.978910511050145,89.4170409294107,1895.1042841199803,,,,
2024-03-27T21:39:35+00:00,134,27.65300459928642,67.03875460101413,431.7498242962347,,,,
2024-03-27T21:39:40+00:00,135,24.258042838365967,11.428694864881816,1870.9300408834133,,,,
2024-03-27T21:39:46+00:00,136,-17.143131781346035,18.658610996743263,1074.032147741203,,,,
2024-03-27T21:39:51+00:00,137,19.78754884042418,80.77276257732855,1031.1722459591483,,,,
2024-03-27T21:39:57+00:00,138,-21.39135890692405,86.121809357747,1471.5067468934233,,,,
2024-03-27T21:40:02+00:00,139,2.833508012671473,24.568134747174852,542.6409749730187,,,,
2024-03-27T21:40:08+00:00,140,-34.92153810836006,43.13289011325846,1883.2133068839823,,,,
2024-03-27T21:40:14+00:00,141,-17.412376098661454,68.44070506429748,1356.8206444746154,,,,
2024-03-27T21:40:19+00:00,142,40.80253254393415,55.62001872942517,1587.1364684402884,,,,
2024-03-27T21:40:25+00:00,143,43.379653556660315,53.40434741053024,1772.3422100494765,,,,
2024-03-27T21:40:30+00:00,144,31.114310410848645,42.776722484072685,492.8578850305232,,,,
2024-03-27T21:40:36+00:00,145,-39.61742620104095,19.925550531840695,704.317266180492,,,,
2024-03-27T21:40:41+00:00,146,32.12730031607862,60.30984691706672,856.4341871418493,,,,
2024-03-27T21:40:47+00:00,147,9.845745192296164,63.75032896692643,1486.6949620423825,,,,
2024-03-27T21:40:52+00:00,148,6.2613112099572135,56.15653611001107,1724.0205409949808,,,,
2024-03-27T21:40:58+00:00,149,0.7229576854942508,39.52738881583707,1728.0622612187055,,,,
2024-03-27T21:41:04+00:00,150,-48.680240243349196,2.390728860394309,744.5887511303604,,,,
2024-03-27T21:41:10+00:00,151,-18.15128279287257,50.62287068045601,1257.6919278304297,,,,
2024-03-27T21:41:16+00:00,152,41.96601890665134,35.94833301438909,1804.1672962488656,,,,
2024-03-27T21:41:21+00:00,153,-19.475834145967696,10.051072258689153,585.557434895698,,,,
2024-03-27T21:41:27+00:00,154,26.55616929063828,24.309345585102406,717.2432857625968,,,,
2024-03-27T21:41:32+00:00,155,-28.964750819544825,52.15724883546567,329.37275925016627,,,,
2024-03-27T21:41:37+00:00,156,23.14834398434435,37.92992516514806,1380.2970576638613,,,,
2024-03-27T21:41:43+00:00,157,11.104838846943657,30.50599062099507,998.2622334837314,,,,
2024-03-27T21:41:48+00:00,158,-32.49186594626943,87.2845801529276,1135.7382519561766,,,,
2024-03-27T21:41:54+00:00,159,-2.3894805910096153,5.277555577975823,1296.7727417186786,,,,
2024-03-27T21:41:59+00:00,160,44.484498380853154,3.976279519469972,1008.0277809720293,,,,
2024-03-27T21:42:04+00:00,161,-48.52402723376369,0.9826425487032386,1571.0870378690706,,,,
2024-03-27T21:42:10+00:00,162,17.725066620690853,32.30050980854921,434.48157659701735,,,,
2024-03-27T21:42:15+00:00,163,15.299952603600985,87.51013445605288,1864.3268539976323,,,,
2024-03-27T21:42:21+00:00,164,-44.320801597285595,63.365287312702904,833.1483315249029,,,,
2024-03-27T21:42:26+00:00,165,-35.372671031067156,84.0557992682425,507.1180028481069,,,,
2024-03-27T21:42:32+00:00,166,-11.549719147995575,78.97155876990838,625.4561199404707,,,,
2024-03-27T21:42:37+00:00,167,34.057168552579,67.57850577040307,1340.496058289415,,,,
2024-03-27T21:42:42+00:00,168,-8.32905321957469,92.95257047260044,357.6790267932378,,,,
2024-03-27T21:42:48+00:00,169,-31.79831048210432,86.76644624912262,456.1529633337843,,,,
2024-03-27T21:42:53+00:00,170,-47.07148111313239,49.22173665119668,1745.7473193568496,,,,
2024-03-27T21:43:00+00:00,171,36.077811364397235,80.73087767676692,1213.2452647020075,,,,
2024-03-27T21:43:05+00:00,172,45.443538719892246,39.605931269302715,1705.459518243589,,,,
2024-03-27T21:43:11+00:00,173,-8.50481131078957,43.54638303086647,1412.677712540011,,,,
2024-03-27T21:43:16+00:00,174,42.35245879283488,14.60473383374189,705.6503843221578,,,,
2024-03-27T21:43:21+00:00,175,-42.36733821704447,88.92505663280755,1941.6795365184976,,,,
2024-03-27T21:43:27+00:00,176,-15.532552193708447,83.47976785197586,1017.3875108084936,,,,
2024-03-27T21:43:32+00:00,177,-47.868917532388586,37.68513025440057,1474.2320559179834,,,,
2024-03-27T21:43:38+00:00,178,37.89027234862672,8.822287722253662,795.5758626133089,,,,
2024-03-27T21:43:43+00:00,179,-44.98892964424177,83.23614451724237,1265.5823483040444,,,,
2024-03-27T21:43:48+00:00,180,-20.72470864800493,62.97917245012202,1659.3567887509912,,,,
2024-03-27T21:43:54+00:00,181,-41.63694319675556,11.58407840335035,1874.2930657293177,,,,
2024-03-27T21:43:59+00:00,182,-42.36323394395119,16.47845876672285,977.5549108586254,,,,
2024-03-27T21:44:04+00:00,183,24.165543562381643,15.58804748465259,606.5815177480574,,,,
2024-03-27T21:44:10+00:00,184,-47.54581372507952,96.69502216647247,1541.3428620352854,,,,
2024-03-27T21:44:15+00:00,185,2.3102931552604318,51.446349683277106,1538.0439518387761,,,,
2024-03-27T21:44:21+00:00,186,33.131104120174825,21.662146124981486,1460.810543741293,,,,
2024-03-27T21:44:26+00:00,187,-0.8574045747132288,13.206986853677149,990.9527111214678,,,,
2024-03-27T21:44:32+00:00,188,-16.859043537063926,79.44668176809466,420.9565490992849,,,,
2024-03-27T21:44:37+00:00,189,49.551080180312354,0.6758945131259186,1585.6788744785106,,,,
2024-03-27T21:44:45+00:00,190,9.349881986391516,44.850185995995176,1432.3311313300405,,,,
2024-03-27T21:44:50+00:00,191,7.380192038573938,81.72615638030678,1215.4863398518141,,,,
2024-03-27T21:44:56+00:00,192,-38.29251733782289,59.4574702443031,1368.3296108598217,,,,
2024-03-27T21:45:02+00:00,193,-45.251578853540224,69.14014949600926,388.1268620823926,,,,
2024-03-27T21:45:07+00:00,194,-46.28240990216277,50.89543181792968,1520.4352588717695,,,,
2024-03-27T21:45:13+00:00,195,-37.57266269117828,65.85855059421081,1806.0584109249123,,,,
2024-03-27T21:45:19+00:00,196,-37.469345301019665,99.91257779888313,948.6617786187836,,,,
2024-03-27T21:45:24+00:00,197,-23.124595286911,72.51783771197161,664.1943991647871,,,,
2024-03-27T21:45:29+00:00,198,37.96820714886363,68.38927795178157,1041.454843510187,,,,
2024-03-27T21:45:35+00:00,199,22.198659431577568,63.103159690288265,1031.579959367799,,,,
2024-03-27T21:45:40+00:00,200,36.17907429904031,80.9654205851135,1087.9994303079438,,,,
2024-03-27T21:45:46+00:00,201,30.2851847948578,42.12861202676355,544.2168690658976,,,,
2024-03-27T21:45:51+00:00,202,-5.471325585775098,39.84608871364562,1142.2446228998974,,,,
2024-03-27T21:45:57+00:00,203,-3.0877112476210087,47.313080063731064,543.0752837489486,,,,
2024-03-27T21:46:02+00:00,204,-18.286451165033334,15.508282943010654,1027.2619884781243,,,,
2024-03-27T21:46:07+00:00,205,11.212991801907968,24.70630804953602,1168.841435182222,,,,
2024-03-27T21:46:13+00:00,206,20.14924107900356,62.16601197870343,1378.6504745940417,,,,
2024-03-27T21:46:18+00:00,207,20.18561551086411,15.48601903954906,1269.8869902790834,,,,
2024-03-27T21:46:24+00:00,208,48.99982791517445,94.12111460832965,320.3562411708449,,,,
2024-03-27T21:46:29+00:00,209,-40.3621747321086,39.14300981316885,423.1542250027057,,,,
2024-03-27T21:46:34+00:00,210,-4.069783224815801,16.557257632556844,899.1023493525097,,,,
2024-03-27T21:46:40+00:00,211,25.545936960020526,34.295686783890936,1737.7489909416227,,,,
2024-03-27T21:46:45+00:00,212,-48.88902258767106,6.43631042263616,934.1542407336799,,,,
2024-03-27T21:46:51+00:00,213,-3.2557948376924912,99.06543798525219,1182.6567419050293,,,,
2024-03-27T21:46:56+00:00,214,34.601558512947506,12.536942259454321,926.5263639165055,,,,
2024-03-27T21:47:01+00:00,215,21.717174671155277,31.713117356668597,563.5953237262715,,,,
2024-03-27T21:47:07+00:00,216,-41.868081026470875,64.62157506386697,1764.134040657308,,,,
2024-03-27T21:47:12+00:00,217,16.988160276578995,62.91084795043355,1615.9186270180157,,,,
2024-03-27T21:47:17+00:00,218,13.696300785746686,27.69906562935511,1247.244170222915,,,,
2024-03-27T21:47:24+00:00,219,-14.274077492039197,87.03141813800593,1590.1370348453129,,,,
2024-03-27T21:47:29+00:00,220,-18.12020120101929,43.139636649528136,403.8500312380758,,,,
2024-03-27T21:47:35+00:00,221,20.086944701639993,15.05665163081792,1518.4029207238207,,,,
2024-03-27T21:47:40+00:00,222,6.978711868950342,57.54502164662735,1944.7106190259553,,,,
2024-03-27T21:47:46+00:00,223,-2.1845166368919777,58.75702000560115,1673.8027204354612,,,,
2024-03-27T21:47:51+00:00,224,-32.970605285948835,96.74270291477744,977.6740967918357,,,,
2024-03-27T21:47:56+00:00,225,-1.9767542398326015,14.21209277878942,645.4977804000362,,,,
2024-03-27T21:48:02+00:00,226,3.442808606917737,31.141508084346036,1357.7039026307432,,,,
2024-03-27T21:48:07+00:00,227,9.903762349742273,41.950621645029294,1520.7639916008345,,,,
2024-03-27T21:48:13+00:00,228,-48.50169165222299,34.78633365221195,1667.4077550402183,,,,
2024-03-27T21:48:18+00:00,229,-31.154319344002744,57.0531975725605,1458.5763065498402,,,,
2024-03-27T21:48:24+00:00,230,-45.01229421879431,53.05026745625722,738.3888999030694,,,,
2024-03-27T21:48:29+00:00,231,-7.900310944881284,2.601268698578718,1572.2516997059315,,,,
2024-03-27T21:48:35+00:00,232,-36.165831219956225,57.3897808925509,1162.5500235553375,,,,
2024-03-27T21:48:41+00:00,233,-34.30286563452203,20.559315422324985,957.6392823099045,,,,
2024-03-27T21:48:46+00:00,234,6.586989757723863,10.104501303220804,393.74405067287705,,,,
2024-03-27T21:48:51+00:00,235,17.637683662891888,52.71826790580564,528.1298808174147,,,,
2024-03-27T21:48:58+00:00,236,20.5295845022427,77.85600375374881,1383.9532922386284,,,,
2024-03-27T21:49:03+00:00,237,-26.432586094754985,11.195089122842994,463.8189415216367,,,,
2024-03-27T21:49:08+00:00,238,-39.86776218022487,18.415258183874215,1602.3155054836877,,,,
2024-03-27T21:49:14+00:00,239,-7.164359736950473,35.89298207197095,346.8811276214057,,,,
2024-03-27T21:49:19+00:00,240,-35.314172349550354,95.57136476463933,1387.2857424266779,,,,
2024-03-27T21:49:25+00:00,241,-17.378178912745348,22.782167414271047,1040.3447928380454,,,,
2024-03-27T21:49:31+00:00,242,-24.478826205959304,51.51606818813702,1661.2021946851296,,,,
2024-03-27T21:49:36+00:00,243,-9.514447131984817,51.59800028293816,641.093501118616,,,,
2024-03-27T21:49:42+00:00,244,19.441797544510436,42.871386235382715,953.0635957123785,,,,
2024-03-27T21:49:48+00:00,245,-27.03485859044441,6.322379968472836,991.687617473119,,,,
2024-03-27T21:49:53+00:00,246,-44.29763852576907,8.6527180698858,840.8024431819748,,,,
2024-03-27T21:49:59+00:00,247,-20.307525051468488,81.08628840061685,1886.037743461806,,,,
2024-03-27T21:50:04+00:00,248,12.233573641298577,54.62292149446375,1135.1532191365059,,,,
2024-03-27T21:50:10+00:00,249,-27.091385896754073,71.52962341361567,1901.0338006284805,,,,
2024-03-27T21:50:15+00:00,250,23.38503576178431,48.71558061439446,515.1442907608598,,,,
2024-03-27T21:50:21+00:00,251,-29.324039397070546,94.98660068063093,443.4695672089719,,,,
2024-03-27T21:50:26+00:00,252,19.078015442866388,67.07010919906473,419.42643942992584,,,,
2024-03-27T21:50:31+00:00,253,37.62271100011944,50.56820515705507,1871.1110757541492,,,,
2024-03-27T21:50:37+00:00,254,45.43073181413257,33.81704576215295,524.5434307061528,,,,
2024-03-27T21:50:42+00:00,255,-47.99907512569551,23.75583831763466,1531.6404069953187,,,,
2024-03-27T21:50:47+00:00,256,-2.162857088892686,31.677277242163505,1502.8378063366083,,,,
2024-03-27T21:50:54+00:00,257,14.76141428960905,96.51037970161681,1412.0328989126936,,,,
2024-03-27T21:50:59+00:00,258,25.98429972871918,9.174996432648697,492.1330579476901,,,,
2024-03-27T21:51:05+00:00,259,-23.601330147448895,18.39039222483577,1256.2280827073826,,,,
2024-03-27T21:51:11+00:00,260,-15.729979004502326,47.25030756834997,606.626780579177,,,,
2024-03-27T21:51:16+00:00,261,0.0356991622290721,43.35429838078777,1812.596188009059,,,,
2024-03-27T21:51:22+00:00,262,16.697459477897496,76.38164785834917,1050.75210811027,,,,
2024-03-27T21:51:28+00:00,263,-13.240499314522872,21.60187189605901,1904.7819228416188,,,,
2024-03-27T21:51:33+00:00,264,-33.2885061158509,32.26991873386942,1092.562426359371,,,,
2024-03-27T21:51:38+00:00,265,-24.41482684406555,13.326771283922378,1790.699654826033,,,,
2024-03-27T21:51:44+00:00,266,-48.657751788751305,64.72588935383719,413.1360565016282,,,,
2024-03-27T21:51:50+00:00,267,-20.075267422473686,63.62024858669717,1709.0008678168067,,,,
2024-03-27T21:51:56+00:00,268,-27.548600045896777,51.93907126743736,1155.9132091777865,,,,
2024-03-27T21:52:01+00:00,269,-11.234323434480011,57.54915858067782,1524.740576039258,,,,
2024-03-27T21:52:06+00:00,270,42.334132749574735,24.63654438941448,588.2292722688292,,,,
2024-03-27T21:52:12+00:00,271,45.164267672384625,99.9058355044095,772.1057265074628,,,,
2024-03-27T21:52:17+00:00,272,45.61182330747468,70.84939153718913,925.268444962398,,,,
2024-03-27T21:52:23+00:00,273,-23.658581077294617,57.704422972805745,1364.5314860040405,,,,
2024-03-27T21:52:28+00:00,274,14.65272286159771,98.62940481697468,316.7004900218201,,,,
2024-03-27T21:52:34+00:00,275,-39.49232835917624,69.28981774445135,532.0546384018156,,,,
2024-03-27T21:52:39+00:00,276,-38.12112621901621,89.92706927398044,1627.7792920538716,,,,
2024-03-27T21:52:44+00:00,277,-44.31999834077901,27.891205370187144,397.4132762711773,,,,
2024-03-27T21:52:50+00:00,278,37.149098895177474,29.333637764110453,1532.2017507813018,,,,
2024-03-27T21:52:56+00:00,279,20.887634252614845,17.15471385829338,1722.5652075418727,,,,
2024-03-27T21:53:02+00:00,280,-43.66661833592342,33.48656674171534,921.2318302065909,,,,
2024-03-27T21:53:07+00:00,281,45.720754948180016,9.434615557697256,1985.9297232012113,,,,
2024-03-27T21:53:13+00:00,282,-13.545141712953736,3.8532647550005406,1855.1021561730536,,,,
2024-03-27T21:53:18+00:00,283,13.697457934624666,20.666368621347875,934.8703243823994,,,,
2024-03-27T21:53:23+00:00,284,-17.285416475204052,21.408644504264185,393.86515134355693,,,,
2024-03-27T21:53:29+00:00,285,7.9847813514499535,62.299290164604926,1382.0192744777473,,,,
2024-03-27T21:53:35+00:00,286,-43.73759754515659,56.77347644257661,1220.625518833318,,,,
2024-03-27T21:53:41+00:00,287,43.71707489091055,27.6758143973136,958.8095956565505,,,,
2024-03-27T21:53:46+00:00,288,16.170828515058318,72.15175330404008,1522.9231022568933,,,,
2024-03-27T21:53:53+00:00,289,32.99967844106099,68.90691928547912,1030.7826203536065,,,,
